"ItemNo","TurnId","Name","X_OrState","Y_OrFleet","MP","Federation","Batt1Type","Batt1EF","Batt1Size","Batt2Type","Batt2EF","Batt2Size","Batt3Type","Batt3EF","Batt3Size","Batt4Type","Batt4EF","Batt4Size","Batt5Type","Batt5EF","Batt5Size","Batt6Type","Batt6EF","Batt6Size","Batt7Type","Batt7EF","Batt7Size"
"5147","348BSep1809","                ","35","27","32","61","GR","6","682","GR","6","682","GR","6","682","GR","6","682","La","6","662","--","","","--","",""
"5151","348BSep1809","                ","35","27","32","61","GR","6","720","GR","6","720","GR","6","720","GR","6","720","La","6","662","--","","","--","",""
"4069","348EAug1809","                ","35","27","32","62","Mu","6","583","Mu","6","465","Mu","6","465","Mu","6","462","Mu","6","468","--","","","--","",""
"4107","348EAug1809","                ","35","27","32","61","GR","6","796","GR","6","796","GR","6","796","GR","6","796","La","6","796","--","","","--","",""
"4111","348EAug1809","                ","35","27","32","61","GR","7","800","GR","7","800","GR","7","800","GR","7","800","GR","7","800","--","","","--","",""
"4114","348EAug1809","BRIGADE 1       ","35","27","32","61","Cu","7","800","Cu","7","800","GC","8","796","GC","8","800","GC","8","797","Ma","8","785","Ma","8","783"
"4115","348EAug1809","BRIGADE 2       ","35","27","32","61","Cu","7","796","Cu","8","800","GC","8","800","GC","8","798","GC","8","800","Ma","8","785","Ma","8","784"
"4116","348EAug1809","BRIGADE 3       ","35","27","32","61","GR","8","782","Fu","7","782","Fu","7","787","Fu","7","782","Rm","8","780","Pi","7","800","La","7","782"
"4117","348EAug1809","BRIGADE 4       ","35","27","32","61","GR","8","782","Fu","7","783","Fu","7","778","Fu","7","786","Rm","7","785","Pi","8","800","La","8","783"
"4118","348EAug1809","BRIGADE 5       ","35","27","32","61","Cu","8","800","Cu","8","800","GC","8","800","GC","8","800","GC","8","800","Ma","8","791","Ma","8","785"
"4119","348EAug1809","BRIGADE 6       ","35","27","32","61","Cu","7","800","Cu","7","800","GC","8","800","GC","8","800","GC","9","800","Ma","8","792","Ma","8","787"
"4120","348EAug1809","BRIGADE 7       ","35","27","32","61","GR","9","787","Fu","7","784","Fu","7","787","Fu","7","788","Rm","7","784","Pi","7","800","La","8","787"
"4121","348EAug1809","BRIGADE 8       ","35","27","32","61","GR","9","787","Fu","7","790","Fu","9","792","Fu","8","789","Rm","7","788","Pi","7","800","La","7","794"
"4122","348EAug1809","BRIGADE 9       ","35","27","32","61","GR","8","785","Fu","7","788","Fu","7","789","Fu","7","782","Rm","7","782","Pi","7","800","La","7","791"
"4125","348EAug1809","COLONIAL-BRIG 1 ","B ","13","32","0","Ca","4","800","Ca","4","800","Kt","6","800","Mc","4","800","Cc","4","800","Cc","4","800","--","",""
"4190","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","--","","","--","",""
"4203","348EAug1809","BRIGADE 10      ","35","27","24","0","--","","","--","","","Fu","7","744","Ha","7","742","Ha","7","742","Ha","8","737","Ha","7","741"
"4204","348EAug1809","BRIGADE 11      ","35","27","32","61","GR","9","790","GR","8","782","GR","8","786","GR","8","783","GR","9","787","GR","8","780","GR","8","785"
"4205","348EAug1809","BRIGADE 12      ","35","27","32","61","GR","8","789","GR","8","786","GR","8","790","GR","8","785","GR","8","790","Fu","7","785","Rm","7","794"
"4206","348EAug1809","BRIGADE 13      ","35","27","32","61","Fu","7","787","Fu","7","789","Fu","7","784","Fu","7","781","Fu","8","788","La","7","792","La","7","786"
"4207","348EAug1809","MARINE-BRIG 2   ","78","96","32","0","Kt","6","368","Kt","6","348","Kt","6","379","Kt","6","348","Kt","6","371","Kt","6","371","Kt","6","330"
"4213","348EAug1809","                ","35","27","32","61","GR","7","789","GR","7","781","GR","7","791","GR","8","785","GR","7","789","Rm","7","789","GR","8","791"
"4229","348EAug1809","                ","35","27","32","61","GR","8","786","GR","7","783","GR","7","784","GR","7","785","GR","7","788","Rm","7","783","GR","8","788"
"4231","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","--","","","--","",""
"4245","348EAug1809","                ","35","27","32","61","GR","7","793","GR","7","787","GR","8","788","GR","7","788","GR","7","785","Rm","7","789","--","",""
"4261","348EAug1809","                ","35","27","32","61","GR","8","789","GR","7","785","GR","7","780","GR","7","789","GR","7","783","Rm","7","793","--","",""
"4277","348EAug1809","                ","35","27","32","61","GR","8","792","GR","8","783","GR","8","788","GR","8","788","GR","8","789","Rm","8","785","--","",""
"4293","348EAug1809","                ","35","27","32","61","GR","8","556","GR","8","558","GR","8","558","GR","8","556","GR","8","561","Rm","7","563","--","",""
"4307","348EAug1809","                ","35","27","32","61","GR","8","558","GR","8","560","GR","8","558","GR","8","562","GR","8","558","Rm","7","556","--","",""
"4319","348EAug1809","                ","35","27","32","61","GR","8","560","GR","8","558","GR","8","561","GR","8","556","GR","8","557","Rm","7","563","--","",""
"4329","348EAug1809","                ","35","27","32","61","GR","6","561","GR","6","556","GR","7","554","GR","6","560","GR","6","557","--","","","--","",""
"4345","348EAug1809","                ","35","27","32","61","GR","7","551","GR","6","553","GR","7","557","GR","6","559","GR","6","553","--","","","--","",""
"4359","348EAug1809","                ","35","27","32","61","GR","7","556","GR","6","559","GR","6","562","GR","6","554","GR","6","559","--","","","--","",""
"4374","348EAug1809","                ","35","27","32","61","GR","6","558","GR","7","554","GR","6","557","GR","6","555","GR","6","557","--","","","--","",""
"4389","348EAug1809","                ","35","27","32","61","GR","6","555","GR","6","561","GR","7","557","GR","6","557","GR","6","386","--","","","--","",""
"4401","348EAug1809","                ","35","27","32","61","GR","6","388","GR","6","386","GR","6","388","GR","6","392","GR","6","387","--","","","--","",""
"4412","348EAug1809","                ","35","27","32","61","GR","6","384","GR","6","385","GR","6","386","GR","6","383","GR","6","384","--","","","--","",""
"4415","348EAug1809","                ","35","27","32","61","GR","6","800","GR","6","800","GR","6","800","GR","6","800","GR","6","800","--","","","--","",""
"4419","348EAug1809","                ","35","27","32","62","GR","7","398","GR","8","399","GR","8","400","GR","8","400","GR","8","400","--","","","--","",""
"4424","348EAug1809","                ","35","27","32","61","GR","6","796","GR","6","796","GR","6","796","GR","6","796","La","6","796","--","","","--","",""
"4535","348EAug1809","                ","35","27","32","61","GR","6","796","GR","6","796","GR","6","796","GR","6","796","La","6","796","--","","","--","",""
"4558","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","--","","","--","",""
"4575","348EAug1809","                ","35","27","32","62","Rm","7","417","Rm","7","418","Rm","7","419","Rm","7","420","Rm","7","418","--","","","--","",""
"4581","348EAug1809","                ","35","27","32","62","Rm","7","421","Rm","7","420","Rm","7","415","Rm","7","417","Rm","7","418","--","","","--","",""
"4585","348EAug1809","                ","35","27","32","62","Rm","7","416","Rm","7","418","Rm","7","420","Rm","7","420","Rm","7","416","--","","","--","",""
"4589","348EAug1809","                ","35","27","32","62","GR","8","417","GR","8","421","GR","8","417","GR","8","417","GR","8","416","--","","","--","",""
"4603","348EAug1809","                ","35","27","32","62","GR","9","416","GR","8","413","GR","9","415","GR","8","415","GR","8","414","--","","","--","",""
"4617","348EAug1809","                ","35","27","32","62","GR","9","416","GR","8","415","GR","8","413","GR","8","417","GR","8","415","--","","","--","",""
"4630","348EAug1809","                ","35","27","32","62","GR","8","414","GR","8","416","GR","8","413","GR","8","415","GR","8","418","--","","","--","",""
"4640","348EAug1809","                ","35","27","32","62","GR","8","417","GR","8","413","GR","8","415","GR","9","417","GR","8","416","--","","","--","",""
"4647","348EAug1809","                ","35","27","32","62","GR","8","417","GR","8","414","GR","8","416","GR","8","282","GR","8","284","--","","","--","",""
"4652","348EAug1809","                ","35","27","32","62","GR","8","282","GR","8","285","GR","8","283","GR","8","280","GR","8","283","--","","","--","",""
"4725","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","5","650","Mu","4","650","Mu","4","650","--","","","--","",""
"4778","348EAug1809","                ","35","27","32","62","Mu","6","334","Mu","6","329","Mu","6","330","Mu","6","329","Mu","6","331","--","","","--","",""
"4791","348EAug1809","                ","35","27","32","62","Mu","5","329","Mu","5","327","Mu","5","329","Mu","5","326","Mu","5","324","--","","","--","",""
"4803","348EAug1809","                ","36","23","32","64","Mu","4","537","Mu","4","533","Mu","4","535","Mu","4","533","Mu","4","535","--","","","--","",""
"4814","348EAug1809","                ","36","23","32","64","Mu","4","537","Mu","4","533","Mu","4","533","Mu","4","535","Mu","4","537","--","","","--","",""
"4817","348EAug1809","                ","35","27","32","61","GR","7","800","GR","7","800","GR","7","800","GR","7","800","GR","7","800","--","","","--","",""
"4823","348EAug1809","                ","36","23","32","64","Mu","4","540","Mu","5","537","Mu","4","536","Mu","4","537","Mu","4","538","--","","","--","",""
"4829","348EAug1809","                ","36","23","32","64","Mu","4","537","Mu","4","536","Mu","5","533","Mu","4","535","Mu","4","536","--","","","--","",""
"4910","348EAug1809","                ","36","23","32","64","Mu","6","541","Mu","5","543","Mu","5","540","Mu","5","540","Mu","5","540","--","","","--","",""
"4923","348EAug1809","                ","36","23","32","64","Mu","5","544","Mu","5","542","Mu","5","544","Mu","5","543","Mu","5","539","--","","","--","",""
"4934","348EAug1809","                ","36","23","32","64","Mu","5","543","Mu","5","544","Mu","6","542","Mu","5","542","Mu","5","540","--","","","--","",""
"4938","348EAug1809","                ","35","27","32","61","GR","6","796","GR","6","796","GR","6","796","GR","6","796","La","6","796","--","","","--","",""
"4945","348EAug1809","                ","36","23","32","64","Mu","5","541","Mu","5","543","Mu","6","543","Mu","5","540","Mu","5","540","--","","","--","",""
"4954","348EAug1809","                ","36","23","32","64","Mu","5","542","Mu","5","544","Mu","5","540","Mu","5","544","Mu","5","539","--","","","--","",""
"5035","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","5","650","--","","","--","",""
"5045","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","--","","","--","",""
"5055","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","--","","","--","",""
"5063","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","--","","","--","",""
"5068","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","--","","","--","",""
"5071","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","--","","","--","",""
"5074","348EAug1809","                ","38","21","32","63","Mu","4","650","Mu","4","650","Mu","4","650","Mu","4","650","Mu","5","650","--","","","--","",""
"5103","348EAug1809","                ","35","27","32","61","GR","7","800","GR","7","800","GR","7","800","GR","7","800","GR","7","800","--","","","--","",""
"5111","348EAug1809","                ","35","27","32","61","GR","7","800","GR","7","800","GR","7","800","GR","7","800","GR","7","800","--","","","--","",""
"5118","348EAug1809","                ","35","27","32","61","GR","7","800","GR","7","800","GR","7","800","GR","7","800","GR","7","800","--","","","--","",""
"5124","348EAug1809","                ","35","27","32","61","GR","7","800","GR","7","800","GR","7","800","GR","7","800","GR","7","800","--","","","--","",""
"5129","348EAug1809","                ","35","27","32","61","GR","7","800","GR","7","800","GR","7","800","GR","7","800","GR","7","800","--","","","--","",""
"5137","348EAug1809","                ","35","27","32","61","GR","6","796","GR","6","796","GR","6","796","GR","6","796","La","6","796","--","","","--","",""
"5142","348EAug1809","                ","35","27","32","61","GR","6","800","GR","6","800","GR","6","800","GR","6","800","La","6","800","--","","","--","",""
"5147","348EAug1809","                ","35","27","32","61","GR","6","800","GR","6","800","GR","6","800","GR","6","800","La","6","800","--","","","--","",""
"5151","348EAug1809","                ","35","27","32","61","GR","6","800","GR","6","800","GR","6","800","GR","6","800","La","6","800","--","","","--","",""
"4069","348ESep1809","                ","35","27","32","62","Mu","6","572","Mu","6","457","Mu","6","457","Mu","6","416","Mu","6","459","--","","","--","",""
"4107","348ESep1809","                ","35","27","32","61","GR","6","716","GR","6","716","GR","6","716","GR","6","716","La","6","659","--","","","--","",""
"4111","348ESep1809","                ","35","27","32","61","GR","7","397","GR","7","397","GR","7","397","GR","7","397","GR","7","138","--","","","--","",""
"4114","348ESep1809","BRIGADE 1       ","35","27","32","61","Cu","7","678","Cu","7","642","GC","8","650","GC","8","720","GC","8","651","Ma","8","785","Ma","8","783"
"4115","348ESep1809","BRIGADE 2       ","35","27","32","61","Cu","7","638","Cu","8","678","GC","8","720","GC","8","651","GC","8","720","Ma","8","785","Ma","8","784"
"4116","348ESep1809","BRIGADE 3       ","35","27","32","61","GR","8","439","Fu","7","540","Fu","7","672","Fu","7","540","Rm","8","427","Pi","7","491","La","7","704"
"4117","348ESep1809","BRIGADE 4       ","35","27","32","61","GR","8","439","Fu","7","580","Fu","7","465","Fu","7","671","Rm","7","707","Pi","8","491","La","8","705"
"4118","348ESep1809","BRIGADE 5       ","35","27","32","61","Cu","8","678","Cu","8","678","GC","8","720","GC","8","720","GC","8","720","Ma","8","791","Ma","8","785"
"4119","348ESep1809","BRIGADE 6       ","35","27","32","61","Cu","7","642","Cu","7","642","GC","8","720","GC","8","653","GC","9","720","Ma","8","792","Ma","8","787"
"4120","348ESep1809","BRIGADE 7       ","35","27","32","61","GR","9","379","Fu","7","581","Fu","7","672","Fu","7","238","Rm","7","706","Pi","7","491","La","8","708"
"4121","348ESep1809","BRIGADE 8       ","35","27","32","61","GR","9","379","Fu","7","588","Fu","9","590","Fu","8","588","Rm","7","709","Pi","7","491","La","7","714"
"4122","348ESep1809","BRIGADE 9       ","35","27","32","61","GR","8","383","Fu","7","238","Fu","7","239","Fu","7","540","Rm","7","704","Pi","7","720","La","7","712"
